X,Plate,Sample.Code,OleicAc.concentration.molarity,Oleylamine.concentration.molarity,CdAc.concentration.molarity,Se.concentration.molarity,Run_1_peak_position,Run_1_abs_avg,Run_1_Diameter,Run_2_peak_position,Run_2_peak_abs_avg,Run_2_Diameter,Run_3_peak_position,Run_3_peak_abs_avg,Run_3_Diameter,Avg_peak_position,Std_dev_peak_position,Avg_peak_intensity,Std_dev_peak_intensity,Avg_diameter,Std_dev_diameter,Run_1_FL_Peak_Intensity,Run_1_FL_Peak_Position,Run_2_FL_Peak_Intensity,Run_2_FL_Peak_Position,Run_3_FL_Peak_Intensity,Run_3_FL_Peak_Position,Avg_FL_Peak_Position,Avg_FL_Peak_Intensity,Std_dev_Peak_Position,Std_dev_Peak_Intensity,Run_1_Stokes_shift,Run_2_Stokes_shift,Run_3_Stokes_shift,Avg_Stokes_shift,Std_dev_Stokes_shift
194,3,3-A3,0.25,0.125,0.075,0.1,421,0.998666667,1.730822761,417,1.146333333,1.698447505,417,0.907666667,1.698447505,418.3333333,2.309401077,1.017555556,0.120449313,1.709239257,0.018691863,5149,590,5801,579,6627,587,585.3333333,5859,5.686240703,604.7831567,169,162,170,167,4.358898944
195,3,3-A4,0.25,0.125,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,3,3-A5,0.25,0.125,0.1,0.025,422,1.071333333,1.738827144,418,1.122666667,1.706595551,417,0.885666667,1.698447505,419,2.645751311,1.026555555,0.124683748,1.7146234,0.021353304,3115,595,6896,443,4761,588,542,4924,85.80792504,1547.883932,173,25,171,123,84.8763807
197,3,3-A6,0.25,0.125,0.1,0.05,421,1.025333333,1.730822761,418,1.201,1.706595551,417,0.919333333,1.698447505,418.6666667,2.081665999,1.048555555,0.142262017,1.711955272,0.01683996,6293,437,5133,588,5196,583,536,5540.666667,85.77295611,532.6013727,16,170,166,117.3333333,87.7800281
198,3,3-A7,0.25,0.125,0.1,0.075,420,0.944666667,1.722782912,418,1.173666667,1.706595551,417,1.016,1.698447505,418.3333333,1.527525232,1.044777778,0.11718093,1.709275323,0.012387045,5936,595,6722,588,7064,586,589.6666667,6574,4.725815626,472.2456988,175,170,169,171.3333333,3.214550254
199,3,3-A8,0.25,0.125,0.1,0.1,418,0.947333333,1.706595551,418,1.209666667,1.706595551,417,0.998333333,1.698447505,417.6666667,0.577350269,1.051777778,0.139093228,1.703879536,0.004704277,6406,587,8070,588,7325,586,587,7267,1,680.5620226,169,170,169,169.3333333,0.577350269
200,3,3-A9,0.375,0.125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,3,3-A10,0.375,0.125,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,3,3-A11,0.375,0.125,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,3,3-A12,0.375,0.125,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,3,3-B1,0.375,0.125,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,3,3-B2,0.375,0.125,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,3,3-B3,0.375,0.125,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3964,469,7230,443,2204,485,465.6666667,4466,21.19748413,2082.333947,NA,NA,NA,NA,NA
207,3,3-B4,0.375,0.125,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478,534,38881,371,1437,506,470.3333333,13932,87.15694656,17641.61502,NA,NA,NA,NA,NA
208,3,3-B5,0.375,0.125,0.025,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2574,488,1753,506,34502,373,455.6666667,12943,72.15492591,15248.19926,NA,NA,NA,NA,NA
209,3,3-B6,0.375,0.125,0.025,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,513,40867,371,8377,434,439.3333333,17063.33333,71.15007613,17035.26441,NA,NA,NA,NA,NA
210,3,3-B7,0.375,0.125,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,3,3-B8,0.375,0.125,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755,490,3779,480,2381,494,488,2971.666667,7.211102551,590.9367328,NA,NA,NA,NA,NA
212,3,3-B9,0.375,0.125,0.05,0.05,NA,NA,NA,NA,NA,NA,418,1.263,1.706595551,418,NA,1.263,NA,1.706595551,NA,5515,458,2992,490,2975,480,476,3827.333333,16.37070554,1193.380725,NA,NA,62,62,NA
213,3,3-B10,0.375,0.125,0.05,0.075,NA,NA,NA,NA,NA,NA,418,1.319333333,1.706595551,418,NA,1.319333333,NA,1.706595551,NA,3252,480,3042,491,7295,440,470.3333333,4529.666667,26.83902631,1957.264474,NA,NA,22,22,NA
214,3,3-B11,0.375,0.125,0.05,0.1,424,1.278,1.754731006,NA,NA,NA,418,1.211333333,1.706595551,421,4.242640687,1.244666667,0.047140452,1.730663278,0.034036907,2989,495,9418,440,4188,460,465,5531.666667,27.83882181,2791.306783,71,NA,42,56.5,20.50609665
215,3,3-B12,0.375,0.125,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,3,3-C1,0.375,0.125,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,487,2717,505,3034,484,492,2773,11.35781669,194.3210402,NA,NA,NA,NA,NA
217,3,3-C2,0.375,0.125,0.075,0.05,NA,NA,NA,NA,NA,NA,420,1.383,1.722782912,420,NA,1.383,NA,1.722782912,NA,2381,519,3810,481,7262,440,480,4484.333333,39.50949253,2048.915865,NA,NA,20,20,NA
218,3,3-C3,0.375,0.125,0.075,0.075,NA,NA,NA,NA,NA,NA,417,1.444,1.698447505,417,NA,1.444,NA,1.698447505,NA,3375,486,4355,470,4987,563,506.3333333,4239,49.72256362,663.1882588,NA,NA,146,146,NA
219,3,3-C4,0.375,0.125,0.075,0.1,422,1.450333333,1.738827144,420,1.663,1.722782912,418,1.372333333,1.706595551,420,2,1.495222222,0.150442803,1.722735202,0.016115849,4063,583,9677,443,7333,440,488.6666667,7024.333333,81.70883265,2302.27501,161,23,22,68.66666667,79.96457549
220,3,3-C5,0.375,0.125,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,3,3-C6,0.375,0.125,0.1,0.025,NA,NA,NA,NA,NA,NA,422,1.324333333,1.738827144,422,NA,1.324333333,NA,1.738827144,NA,3546,480,3146,510,5805,449,479.6666667,4165.666667,30.50136609,1170.629555,NA,NA,27,27,NA
222,3,3-C7,0.375,0.125,0.1,0.05,NA,NA,NA,420,1.625333333,1.722782912,421,1.452,1.730822761,420.5,0.707106781,1.538666667,0.122565175,1.726802837,0.005685032,3652,486,48623,371,6448,589,482,19574.33333,109.055032,20572.20099,NA,-49,168,59.5,153.4421715
223,3,3-C8,0.375,0.125,0.1,0.075,423,1.310333333,1.746796425,418,1.587,1.706595551,419,1.38,1.714707271,420,2.645751311,1.425777778,0.143902102,1.722699749,0.021258818,5852,592,5857,604,7945,588,594.6666667,6551.333333,8.326663998,985.4732648,169,186,169,174.6666667,9.814954576
224,3,3-C9,0.375,0.125,0.1,0.1,422,1.388666667,1.738827144,418,1.634,1.706595551,419,1.278,1.714707271,419.6666667,2.081665999,1.433555556,0.182195662,1.720043322,0.016765261,10578,440,7885,449,8187,581,490,8883.333333,78.93668349,1204.636137,18,31,162,70.33333333,79.65132349
225,3,3-C10,0.5,0.125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,3,3-C11,0.5,0.125,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,3,3-C12,0.5,0.125,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,3,3-D1,0.5,0.125,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,3,3-D2,0.5,0.125,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,3,3-D3,0.5,0.125,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,3,3-D4,0.5,0.125,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,516,1670,513,1182,523,517.3333333,1571,5.131601439,285.903247,NA,NA,NA,NA,NA
232,3,3-D5,0.5,0.125,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402,534,2733,493,3560,477,501.3333333,2565,29.39954648,888.9728155,NA,NA,NA,NA,NA
233,3,3-D6,0.5,0.125,0.025,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380,486,2838,489,9731,437,470.6666667,5316.333333,29.19474839,3129.473048,NA,NA,NA,NA,NA
234,3,3-D7,0.5,0.125,0.025,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3309,490,3295,487,3665,483,486.6666667,3423,3.511884584,171.2152641,NA,NA,NA,NA,NA
235,3,3-D8,0.5,0.125,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,3,3-D9,0.5,0.125,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2267,506,56978,371,9268,437,438,22837.66667,67.50555533,24309.46688,NA,NA,NA,NA,NA
237,3,3-D10,0.5,0.125,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978,549,10883,443,1343,522,504.6666667,4401.333333,55.08478314,4585.652141,NA,NA,NA,NA,NA
238,3,3-D11,0.5,0.125,0.05,0.075,NA,NA,NA,NA,NA,NA,423,1.525,1.746796425,423,NA,1.525,NA,1.746796425,NA,2639,493,11401,437,2074,524,484.6666667,5371.333333,44.09459528,4269.852951,NA,NA,101,101,NA
239,3,3-D12,0.5,0.125,0.05,0.1,NA,NA,NA,NA,NA,NA,423,1.505333333,1.746796425,423,NA,1.505333333,NA,1.746796425,NA,2039,516,12407,437,3095,493,482,5847,40.63249931,4658.610952,NA,NA,70,70,NA
240,3,3-E1,0.5,0.125,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,3,3-E2,0.5,0.125,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,546,2469,486,6088,449,493.6666667,3108.333333,48.95235779,2218.431929,NA,NA,NA,NA,NA
242,3,3-E3,0.5,0.125,0.075,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,512,2623,492,7520,440,481.3333333,3998.333333,37.16629297,2510.008278,NA,NA,NA,NA,NA
243,3,3-E4,0.5,0.125,0.075,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,506,2878,487,2560,484,492.3333333,2480,11.93035345,362.0718161,NA,NA,NA,NA,NA
244,3,3-E5,0.5,0.125,0.075,0.1,NA,NA,NA,NA,NA,NA,422,1.631666667,1.738827144,422,NA,1.631666667,NA,1.738827144,NA,3259,488,3474,483,4047,478,483,3593.333333,5,332.5821536,NA,NA,56,56,NA
245,3,3-E6,0.5,0.125,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,3,3-E7,0.5,0.125,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,513,2868,482,3461,493,496,2781.666667,15.71623365,593.0690423,NA,NA,NA,NA,NA
247,3,3-E8,0.5,0.125,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,488,3816,476,4527,590,518,3735,62.64183905,682.1422139,NA,NA,NA,NA,NA
248,3,3-E9,0.5,0.125,0.1,0.075,NA,NA,NA,NA,NA,NA,421,1.572666667,1.730822761,421,NA,1.572666667,NA,1.730822761,NA,3460,477,4208,583,8005,443,501,5224.333333,73.02054505,1989.800046,NA,NA,22,22,NA
249,3,3-E10,0.5,0.125,0.1,0.1,424,1.503,1.754731006,420,1.241,1.722782912,420,1.575,1.722782912,421.3333333,2.309401077,1.439666667,0.175776373,1.733432277,0.018445241,3434,476,4821,598,6319,586,553.3333333,4858,67.24086059,1178.086867,52,178,166,132,69.5413546
250,3,3-E11,0,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,3,3-E12,0,0.25,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,3,3-F1,0,0.25,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,3,3-F2,0,0.25,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,3,3-F3,0,0.25,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,3,3-F4,0,0.25,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,3,3-F5,0,0.25,0.025,0.025,402,0.264,1.57181745,402,0.314333333,1.57181745,403,0.323333333,1.580513833,402.3333333,0.577350269,0.300555556,0.031976264,1.574716244,0.005020859,1751,435,1555,420,1963,414,423,1756.333333,10.81665383,166.6079897,33,18,11,20.66666667,11.2398102
257,3,3-F6,0,0.25,0.025,0.05,402,0.316333333,1.57181745,401,0.302333333,1.563086036,402,0.376666667,1.57181745,401.6666667,0.577350269,0.331777778,0.039500117,1.568906979,0.005041084,4270,439,2023,394,2292,420,417.6666667,2861.666667,22.5905585,1001.879012,37,-7,18,16,22.06807649
258,3,3-F7,0,0.25,0.025,0.075,402,0.354666667,1.57181745,402,0.352333333,1.57181745,401,0.407666667,1.563086036,401.6666667,0.577350269,0.371555556,0.031294894,1.568906979,0.005041084,5795,445,2151,432,2355,400,425.6666667,3433.666667,23.15887159,1671.790524,43,30,-1,24,22.60530911
259,3,3-F8,0,0.25,0.025,0.1,402,0.386,1.57181745,402,0.348,1.57181745,401,0.443666667,1.563086036,401.6666667,0.577350269,0.392555556,0.04816907,1.568906979,0.005041084,6864,443,2779,427,4134,423,431,4592.333333,10.58300524,1698.893431,41,25,22,29.33333333,10.21436896
260,3,3-F9,0,0.25,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,3,3-F10,0,0.25,0.05,0.025,402,0.277333333,1.57181745,377,0.294333333,1.34466679,377,0.306,1.34466679,385.3333333,14.43375673,0.292555555,0.014415784,1.420383677,0.131145495,5583,442,1846,424,2373,418,428,3267.333333,12.489996,1651.49757,40,47,41,42.66666667,3.785938897
262,3,3-F11,0,0.25,0.05,0.05,402,0.313,1.57181745,401,0.323333333,1.563086036,377,0.358666667,1.34466679,393.3333333,14.15391583,0.331666667,0.0239467,1.493190092,0.12869902,8036,441,2303,434,4021,424,433,4786.666667,8.544003745,2402.291452,39,33,47,39.66666667,7.023769169
263,3,3-F12,0,0.25,0.05,0.075,401,0.369666667,1.563086036,400,0.355333333,1.55432,377,0.397333333,1.34466679,392.6666667,13.57694124,0.374111111,0.02134982,1.487357609,0.123651579,10495,443,3676,432,5151,425,433.3333333,6440.666667,9.073771726,2929.404983,42,32,48,40.66666667,8.082903769
264,3,3-G1,0,0.25,0.05,0.1,401,0.392333333,1.563086036,400,0.372333333,1.55432,377,0.408666667,1.34466679,392.6666667,13.57694124,0.391111111,0.018197476,1.487357609,0.123651579,11462,442,5136,432,5753,422,432,7450.333333,10,2847.838283,41,32,45,39.33333333,6.658328118
265,3,3-G2,0,0.25,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,3,3-G3,0,0.25,0.075,0.025,401,0.304333333,1.563086036,378,0.309666667,1.354027007,377,0.297666667,1.34466679,385.3333333,13.57694124,0.303888889,0.006012333,1.420593278,0.123491065,10367,444,2631,434,4212,424,434,5736.666667,10,3337.152512,43,56,47,48.66666667,6.658328118
267,3,3-G4,0,0.25,0.075,0.05,402,0.362,1.57181745,377,0.333666667,1.34466679,377,0.352333333,1.34466679,385.3333333,14.43375673,0.349333333,0.014402932,1.420383677,0.131145495,13770,445,5088,441,6557,426,437.3333333,8471.666667,10.0166528,3794.183472,43,64,49,52,10.81665383
268,3,3-G5,0,0.25,0.075,0.075,402,0.403666667,1.57181745,NA,NA,NA,377,0.391666667,1.34466679,389.5,17.67766953,0.397666667,0.008485282,1.45824212,0.160619772,15298,443,5339,429,7403,431,434.3333333,9346.666667,7.571877794,4291.759572,41,NA,54,47.5,9.192388155
269,3,3-G6,0,0.25,0.075,0.1,401,0.433,1.563086036,NA,NA,NA,402,0.427666667,1.57181745,401.5,0.707106781,0.430333333,0.003771236,1.567451743,0.006174042,16690,440,6908,442,8235,427,436.3333333,10611,8.144527815,4332.506049,39,NA,25,32,9.899494937
270,3,3-G7,0,0.25,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,3,3-G8,0,0.25,0.1,0.025,402,0.327,1.57181745,NA,NA,NA,377,0.321333333,1.34466679,389.5,17.67766953,0.324166667,0.004006938,1.45824212,0.160619772,12633,443,5879,443,7107,437,441,8539.666667,3.464101615,2937.519286,41,NA,60,50.5,13.43502884
272,3,3-G9,0,0.25,0.1,0.05,402,0.394333333,1.57181745,400,0.354666667,1.55432,377,0.354666667,1.34466679,393,13.89244399,0.367888889,0.02290156,1.49026808,0.126397555,16962,446,7377,438,8552,430,438,10963.66667,8,4268.501559,44,38,53,45,7.549834435
273,3,3-G10,0,0.25,0.1,0.075,401,0.449,1.563086036,400,0.397333333,1.55432,377,0.385666667,1.34466679,392.6666667,13.57694124,0.410666667,0.033706247,1.487357609,0.123651579,20132,446,9019,441,10640,437,441.3333333,13263.66667,4.509249753,4901.524411,45,41,60,48.66666667,10.0166528
274,3,3-G11,0,0.25,0.1,0.1,401,0.482666667,1.563086036,NA,NA,NA,401,0.415,1.563086036,401,0,0.448833334,0.047847559,1.563086036,2.60102E-10,22341,446,10290,444,11102,434,441.3333333,14577.66667,6.429100507,5499.505695,45,NA,33,39,8.485281374
275,3,3-G12,0.125,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,3,3-H1,0.125,0.25,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,3,3-H2,0.125,0.25,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,3,3-H3,0.125,0.25,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,3,3-H4,0.125,0.25,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,3,3-H5,0.125,0.25,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,3,3-H6,0.125,0.25,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,474,110,686,222,533,564.3333333,375.6666667,109.4181582,300.0181476,NA,NA,NA,NA,NA
282,3,3-H7,0.125,0.25,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119,464,108,697,141,698,619.6666667,456,134.8122151,469.0053305,NA,NA,NA,NA,NA
283,3,3-H8,0.125,0.25,0.025,0.075,379,0.494,1.363372707,378,0.500333333,1.354027007,NA,NA,NA,378.5,0.707106781,0.497166667,0.004478343,1.358699857,0.006608408,347,517,492,495,162,688,566.6666667,333.6666667,105.6519443,135.0514305,138,117,NA,127.5,14.8492424
284,3,3-H9,0.125,0.25,0.025,0.1,379,0.449333333,1.363372707,NA,NA,NA,377,0.569666667,1.34466679,378,1.414213562,0.5095,0.085088516,1.354019749,0.013227081,213,689,169,698,458,522,636.3333333,280,99.11777506,127.1403424,310,NA,145,227.5,116.6726189
285,3,3-H10,0.125,0.25,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,3,3-H11,0.125,0.25,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,693,149,547,496,496,578.6666667,305,102.2464343,143.807742,NA,NA,NA,NA,NA
287,3,3-H12,0.125,0.25,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,528,572,483,581,486,499,463,25.15949125,160.5552864,NA,NA,NA,NA,NA
288,4,4-A1,0.125,0.25,0.05,0.075,378,0.465333333,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.465333333,NA,1.354027007,NA,418,510,1021,485,192,567,520.6666667,543.6666667,42.0277686,349.908877,132,NA,NA,132,NA
289,4,4-A2,0.125,0.25,0.05,0.1,378,0.482333333,1.354027007,377,0.639666667,1.34466679,402,0.657,1.57181745,385.6666667,14.15391583,0.593,0.096231203,1.423503749,0.128528669,733,491,428,533,1033,485,503,731.3333333,26.15339366,246.9930273,113,156,83,117.3333333,36.6924152
290,4,4-A3,0.125,0.25,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,4,4-A4,0.125,0.25,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137,466,896,490,142,576,510.6666667,725,57.8388566,423.8215033,NA,NA,NA,NA,NA
292,4,4-A5,0.125,0.25,0.075,0.05,NA,NA,NA,NA,NA,NA,378,0.569,1.354027007,378,NA,0.569,NA,1.354027007,NA,267,532,1121,483,923,487,500.6666667,770.3333333,27.20906712,364.9742761,NA,NA,109,109,NA
293,4,4-A6,0.125,0.25,0.075,0.075,377,0.45,1.34466679,377,0.631,1.34466679,377,0.620333333,1.34466679,377,0,0.567111111,0.10156133,1.34466679,1.84849E-10,25369,371,1276,483,669,503,452.3333333,9104.666667,71.14304838,11503.28986,-6,106,126,75.33333333,71.14304838
294,4,4-A7,0.125,0.25,0.075,0.1,377,0.478,1.34466679,377,0.706666667,1.34466679,402,0.628666667,1.57181745,385.3333333,14.43375673,0.604444444,0.116241766,1.420383677,0.131145495,467,534,4176,443,797,501,492.6666667,1813.333333,46.06878915,1676.080812,157,66,99,107.3333333,46.06878915
295,4,4-A8,0.125,0.25,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,4,4-A9,0.125,0.25,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152,440,154,691,278,545,558.6666667,1194.666667,126.0568655,1384.969153,NA,NA,NA,NA,NA
297,4,4-A10,0.125,0.25,0.1,0.05,379,0.419333333,1.363372707,378,0.614666667,1.354027007,377,0.579333333,1.34466679,378,1,0.537777778,0.104086147,1.354022168,0.009352959,1440,464,5110,440,666,507,470.3333333,2405.333333,33.94603561,1938.416077,85,62,130,92.33333333,34.58805189
298,4,4-A11,0.125,0.25,0.1,0.075,377,0.439333333,1.34466679,403,0.625,1.580513833,402,0.619666667,1.57181745,394,14.73091986,0.561333333,0.105688747,1.498999358,0.133726635,797,486,959,493,901,493,490.6666667,885.6666667,4.041451884,67.0190686,109,90,91,96.66666667,10.69267662
